runnel														
running	  ڕاکردن													
rupture														
rush	  خێراڕۆیشتن	پەلەپەل	هێرش	ئاپۆرەی جەماوەر										
rushing														
rustle														
S	  ئێس	پیتی س لە ئەلفوبێی ئینگلیزی												
sabot	  پێسۆل	قاپقاپە	کڵاش											
sack	  جانتا	دەرکردن												
sacking														
sacrament	  دابی ئایینی	سوێند												
sadness														
safety	  ئاسودەیی	دەڵنیایی	هێمنی	پارێزراوی	تەنایی									
sail	  کەشتیوانی	دەریاوانی :	گەشتی دەریا	بە چارۆکە ڕۆشتن لە دەریا										
sailplane														
saint	  سەنت													
salad	  زەڵاتە													
salary	  موچە : مانگانە	داهات												
sale	  فرۆش	فرۆشتن	بازاڕ	هەرزانی	هەڕاجی									
salmagundi														
saloon	  ترومبێلی قەپات (درێژ)													
salt	  خوێ													
saltation														
salutation														
sameness														
sample	  نموونە	بەرکوڵ	وێنە											
sanctification														
sand	  لم													
saneness														
sanity	  ژیری	هۆشمەندی												
sashay														
satisfy	  تێرکردن	قایل کردن	رازی کردن	دڵنیا کردن										
sauce	  ساس													
saucer														
saunter	  ڕێکردن لەسەر خۆ													
save	  پاشەکەوتکردن	هەڵگرتن	پاراستن	ڕزگارکردن										
saving	  پاشەکەوتکردن	هەڵگرتن	هەڵی ئەگرێ	ڕزگارکردن										
savvy														
saw	  مشار													
say	  وتن	دەربڕین	گوتن											
saying														
scale	  پولەکە	قەپان	پێوانە	پولەکە لێکردنەوە	کێشانە کردن	پێوانە کردن	نمرە	پێوەر						
scamper														
scan	  پشکنین	پێداگەڕی	چاوپیاخشاندن											
scare	  ترس	ترساندن	تۆقاندن											
scarper														
scathe														
scatter														
scavenge	  خواردن پەیدا کردن لەناو زبڵ													
scene	  دیمەن	شانۆ	سێن											
scent														
scheme	  پلان	پلان دانان	نەخشە	نەخشە دارشتن										
scholar														
school	  خوێندنگا	‌قوتابخانه	فێرگه											
schoolchild														
schoolhouse														
science	  زانست	هین	تۆره											
scientist	  زانا													
scissure														
scoot														
scooter														
scope	  بوار													
score	  تۆمارکردن	گۆڵ کردن	خاڵ بەدەستهێنان											
scorecard														
scout														
scranch														
scrap														
scrape														
scratch														
scraunch														
screak														
screech														
screen	  پەردە	شاشە												
screw	  برغو													
scrub														
scrunch														
scrutinise														
scrutinize														
scrutiny														
scud														
scurry														
scuttle														
scuttlebutt														
sea	  دەریا													
seacoast														
sea-coast														
seam	  درز	چاک	تڵیش	تەقەڵ	هێڵی درومان	ڕەگەی کان	ڕینچ							
seaport														
sear														
search	  گەڕان	پشکنین												
seashell														
seashore	  ڕۆخی دەریا													
season	  وەرز	کەژه	فەسڵ											
seasoner														
seasoning														
seat	  کورسی	جێگا لە پەرلەمان												
seating														
seats														
sec														
secern														
secernate														
secernment														
second	  دووەم	دووهەم	دووهەمین											
secret	  نهێنی	ڕاز	سڕ											
secretary	  کاردار	رازگر	سکرتێر											
secretion														
section	  بەش	کەرت												
sectionalisation														
sectionalization														
sector	  کەرت	سێکتور												
secure														
security	  پاراستن	ئاسایش	دەستەبەری	ئۆدەگری	ئەستۆگری	زەمانەت								
sedan														
sedative														
sediment	  نیشتەمەنی	شێڵگر	لیته											
see	  بینین	دەبینێت	ببینە											
seed	  تۆو	تۆم												
seek	  بەدواگەڕان	داواکردن	لێگەڕان	بەدواداچوون										
seem	  وادەرکەوتن	واوێچوون												
seethe														
segment														
segmentation														
seize	  دەستبەسەر گرتن	زەوت کردن	داگیر کردن											
select	  دەست نیشانکردن	جیاکردنەوە	هەڵبژراردن											
selection	  هەڵبژاردە	کۆمەڵە هەڵبژێراوێک	هەڵبژاردن											
self-assurance														
self-centeredness														
self-concern														
self-confidence														
self-interest														
sell	  فرۆشتن	فرۆتن												
selling														
seminar	  کۆڕبەستن	سیمینار												
send	  بینێرە	ناردن												
sensation	  هەست													
sense	  هەست پێکردن	تێگەیشتن	ئاگاکردن	هەسیان	هەست	ژیری	هۆش	ئاوەز	فام					
sensing	  هەستکردن	هەستپێکردن												
sentience														
sentiency														
sentiment														
sentinel														
sentry														
separate	  جیاکراوە	جیاجیا												
separation	  دابڕانی	جودای												
sept														
sequence	  ڕیزە	زنجیرە												
series	  زنجیرە													
servant														
serve														
service	  ڕاژە	خزمەتگوزاری												
serviceman														
serving														
session														
set	  دەستە	کۆمەڵە	تاقم	دانان	جێگیرکردن	قورمیش کردن								
setback														
setting	  ڕێکخستن	شوێن و کات												
settle	یەکلاییکردن	بڕینەوه												
settlement														
setup	  جێگیرکردن													
severalise														
severalize														
severe	  سەخت	دژوار	ئەستەم	قورس	تیژ	توند								
severity	  دژواری													
sew														
sex	  سێکس													
sexuality	  زایەندیەتی	ئاژۆکی سێکس												
shack														
shade														
shake	  ڕاوەشاندن	هەژاندن	لەراندنەوە	لەرینەوە	هەلاجان	لەرزین	تەوقە کردن							
sham														
shame	  شوورەیی	شەرمەزاری	نەنگی											
Shangri-la														
shape	  شێوە	وێنە												
shaper														
share	  بەش کردن	هاوبەشی کردن	بەش	پشک	سەهام	پاژ								
share-out														
sharing	  دابەش کردن	هاوبەش کردن												
shaver														
shed														
sheep	  مەڕ	ڕانەمەڕ												
sheet	  پەڕە	پەتۆ	چەرچەف											
shekels														
shell	  توێکڵی دەرەکی													
shellfish														
shelter	  پەناگا	نووا	خۆپەنادان	داڵدەدان	پاراستن									
shelve														
shew														
shield	  گولەبەن	قەڵخان	سوپەر	پارێزگاریکار										
shielder														
shift	  گۆڕین													
shin	  پێ‌ڕەقه	سەرووی گوزینگ												
shine	  درەوشانەوە													
ship	   کەشتی													
shipment														
shipping	  گواستنەوەی دەریایی	هەناردەکردن بەڕێگەی ئاوی												
shirt	  کراس													
shiver	  لەرزین	هەڵلەرزین												
shoat														
shock	  ڕاتەکان	ڕاچڵەکان	ڕاچڵەکاندن	داخورپان	حەبەسان	شۆک								
shoes	  پێڵاو	قۆنەرە	پێسۆل											
shoot	  تیرهاویشتن	تەقەکردن	گوللەباران کردن	توندهاویشتن	فیلم گرتن									
shooting														
shop	  دوکان	فرۆشگا												
shore														
shorten														
shot														
shoulder	  شان	سەرباڵ												
shout	  قیژاندن	زیقاندن	قوولاندن	هاوار	قیڕە	قیژە								
show	  پیشانبدە	پیشاندان	پیشانگە											
showing	  پیشاندان	خستنەبەرچاو												
showman														
showtime														
shrewdness														
shriek	  جریکاندن	جریوە	قیژە	شریخە	هاوار									
shrill	  تیژ	زیل	قیژە	زیقاندن	قیژاندن									
shrink	  وێک هاتن	چوونەوەیەک	هەڵقرچان	فلین	هاتنەوەیەک									
shrivel														
shrub														
shudder														
shut	  دادەخستن	پێوەدان	گرتن	کوژاندنەوە										
sicken														
sickness	  نەخۆشی	هێلنج دان	فرتک											
side	  لا	ئال												
sidekick														
sight	  دیمەن	بینایی												
sign	  واژۆ کردن	نیشانە	هێما	تابڵۆ										
signal	  سیگناڵ	زانیاری نێردراو												
signaling														
significance	  بایەخداری	ماناداربوون												
signification														
signifier														
signify	  گەیاندن	واتابەخشین	نیشانەبوون	ئاماژەپێدان	گرنگ بوون									
silk	  ئاوریشم													
silliness														
similarity														
simoleons														
simulate	  لاسایی کردنەوە	وانیشان دان	هاوشێوە کردن											
simulation														
sin	  تاوان	گوناح کردن												
sing	  گۆرانی ووتن													
sink	  نوقم بوون	ژێرئاوکەوتن	ڕۆچوون	بەربوونەوە	دابەزین	دەسشۆر								
sinning														
sip														
sister	  خوشک													
sit	  دانیشتن	ڕۆنیشتن												
site	  شوێن	ماڵپەڕ												
situation	  بارودۆخ													
size	  قەبارە	ئەندازە	مەزنی											
skeleton	  سکێلەت	ئێسکه پەیکەر												
skepticism														
ski														
skid														
skill	  شارەزایی	پسپۆری												
skillfulness														
skin	  پێست	کەوڵ	توێکڵ	سپیکردن	پاککردن	پێست لێکردنەوە								
skirmish														
skirt	  تەنورە													
skitter														
skreak														
sky	  ئاسمان													
slab														
slack														
slam														
slant	  لاری	لار بوون	لار کردن											
slaughter	  کوشتارگە	قەسابخانە												
slaveholding														
slavery	  کۆیلەداری	کۆیلایەتی												
slay														
slaying														
sleep	  نوستن	خەوتن	خەو											
slenderize														
slew														
slice	  پارچە	قاژ	کەرت											
slide	  خزان	خزین	خلیسکان	هەڵخلیسکان	لووس	سەروژێر	سلاید							
slight	  کەم	بچووک	قیچ											
slim	  باریک	قەڵەمی												
slip														
slit														
slither														
slope	  لێژایی	نشێو												
slot	  قڵیش													
slough	  زۆنگاو													
slue														
slumber														
small	  بچووک	چکۆلە												
small-scale														
smash	  ووردووخاشبوون	تێکشکاندن												
smasher														
smear	  تێسوین													
smell	  بۆن	بۆنکردن												
smelling														
smirch														
smoke	  دووکەڵ													
smooth	لووس	ساف												
smoothen														
smorgasbord														
smother														
Sn														
snag														
snap														
snatch														
sneak														
snow	  بەفر													
snowfall	  بارینی بەفر													
snub														
soak	  خوساندن	تەڕکردن												
soap	  سابوون	زنجیرەیەکی ڕۆژانەی تەلەڤزیۆنی												
society	  کۆمەڵگا	کۆمەڵ												
sodality														
software	  نەرمەکاڵا	پرۆگرامی کۆمپیوتەر												
soil	  خاک	زەوی	خۆڵ											
soiling														
soilure														
solace														
soldier	  سەرباز													
solemnisation														
solemnization														
solid	  ڕەق	پتەو	ناوپڕ	ڕەقە	ڕەقی	دۆخی ڕەقی								
solidify														
solution	  گیراوه													
solve	  چارەسەرکردن													
somebody	  کەسێک													
someone	  کەسێک													
son	  کوڕ	منداڵی نێرینە												
song														
sorrow	  غەم	کەسەر	پەژارە											
sorrowfulness														
sort	  جۆر	چەشن	ڕیزکردن	جۆرکردن	ڕیزبەندی	چین بەندی								
sorting														
sough														
soul	  گیان	رۆح												
sound	  دەنگ													
soup	  شۆربا	سووپ												
sour	  ترش	ترشاو												
source	  سەراو	سەرچاوه	چاوکانی	ژێدەر	چاوگ									
sow	  چاندن													
spa														
space	  بۆشایی:جێی بەتاڵ	شوێن	جێی چۆڵ											
spacing														
span	  بست	ماوەیەکی کەم	ماوەی ڕووداوێک											
spare	  یەدەک	پارچەی زیادە	سپێر											
spate														
spatiality														
spatter	  پرژاندن	فیچقان												
spawn														
speak	  قسەکردن	دووان	ووتوێژکردن											
spear	  ڕم													
specie														
species														
specify	  دەسنیشانکردن	دستنیشان بکە												
speck														
speculate														
speech	  وتار	قسە	لێ دووان											
speed	  خێرایی													
speeding														
spell	  ڕێنووس	حونجە												
spend	  خەرجکردن	کات بەسەربردن	دەکارکردن	دەکارهێنان	بەکاربردن	بەکارهێنان								
sphere	  گۆ	گرۆڤەر	تۆپ											
spike														
spirit	  رۆح	نەفس	گیان											
spirits														
spite	  ڕق	قین												
splash														
splatter														
splay														
splendor														
splendour														
split	  بەش کردن	لەت کردن	جیاکردنەوە											
splosh														
spoil														
sport	  وەرزش	یاری	سەرگەرمی	گاڵتە										
spot														
spotter														
spouse	  جووت	هاوسەر	ژن	مێرد										
spout														
spread	  بڵاوکردنەوە	تەشەنەکردن	پانکردنەوە	ڕاخستن	بەرینکردن	ناودەرکردن								
spring	  بەهار	کانی	چاوکه	ئسپرینگ										
springtime														
sprinkle														
spy	  سیخوڕ													
squad														
squander	  بەفیرۆدان	هەرژاندن	هەڕش	هەڵەخەرجی	بێهوودەخەرجکردن	پارە بە هەدەر دان	کات کوشتن							
square	  توانی دووەم	چوارینه	چوارگۆشە	گۆڕەپان										
squeak														
squeeze	  گوشین													
squirm														
stab	  خەنجەرلێدان	چەقۆلێدان	تێژەنین	کونکردن	برین									
stabilise														
stabilize														
stack														
stadium														
staff	  کارمەند	ستاف	دار (ئاڵا	پێوانە)										
stage	  قۆناغ													
stagger														
stain														
stair														
stalk	  لاسکی گوڵ و گەڵا													
stallion														
stammer														
stamp	  پوول													
stand	  بنکە	هەڵگر	سێپا	وەستان	ڕاوەستان	مانەوە	بەرگەگرتن							
standardisation														
standardization														
standing	  بەردەوام	پایەدار	بەپێوە	ڕاوەستاو	پلە	پایە	دەوام	بڕواپێکراو						
standpoint														
staple	  دەرزی سەرخڕ (دەم بووس)	دەرزی مەکینە												
star	  ئەستێرە	ئەستێرەی هونەر												
stare	  زەقبوونەوە	چاونەتروکاندن لەسەرشتێک												
start	  داگیرساندن	دەستپێکردن												
starve	  لە برسان مردن	برسێتی کێشان	برسێتی پێدان											
state	  پارێزگا	دەوڵەت	وڵات	بار	دۆخ	وتن	دەربڕین	دەرخستن						
stated														
statement	  دەستەواژە	ڕێکەوەند	قسە	وتە	دەربڕین	وتن	دیتانە	ئاگاداری						
station	  وێستگە	بنکە												
stay	  مانەوه	ڕاگیربوون	وەستان	گیربوون										
stead														
steal	  دزین	دزی کردن												
stealing														
steamer														
steamship														
steel	  پۆڵا													
steep														
steer														
steering														
stem	  چڵ	لق	تل	قەد	دۆخ									
stemma														
step	  هەنگاو	شەقاو	پلە											
step-down														
step-up														
sterilise														
sterilize														
stern	  دواوە	توندوتیژ												
stick	  شوول	دار	گۆچان	پێوەنووسان	لکاندن									
stiff	  ڕەق بوون													
stiffen														
stigma														
stimulant														
stimulate	  هاندان	چالاککردن												
stimulation														
stimulus														
sting	  پێوەدان	چزاندن	گەستن	چزووتێڕۆکردن	کزانەوە	چووزانەوە	چز	گەز	چزوو					
stink	  بۆگەن لێ هاتن	بۆنی زۆر ناخۆش												
stint														
stir														
stitch														
stock	  هەڵگیراو	خەزنکراو	داکراو											
stomach	  زگ	گەده												
stone	  بەرد	کوچک	تەوەن											
stop	  وەستاندن	ڕاگرتن	وەستان	بڕین	ڕاوەستان	وێستگە								
stoppage														
storage	  هەڵگرتن	کۆکردنەوە												
store	  کۆگا	فرۆشگا	گەنجینە											
storehouse														
storey														
storm	  باوبۆران	تۆفان	ڕەشەبا											
story	  چیرۆک	بەسەرهات												
straighten														
strain														
strait														
straits														
strangle	  خنکاندن	بەدەست خنکاندن												
strangulate														
stratagem														
strategy	  ستراتیژی	پلان	نەخشەی بەدەست هێنانی ئامانجێک											
stray	  بەرەڵا	دەربەدەر	رێ بزرکردن	وونبوو										
stream	  تەووژم	لێشاو	ڕەوت	چەم	جۆگە									
streamlet														
streetcar														
strength	  هێز													
strengthen														
stress	  نهێم	سترێس	زەبر	گوشاری دەروونی										
stretch	  درێژبوونەوە	درێژکردن	خۆکێشانەوە	هەراوکردن	فرەوان کردن	بەرین کردن								
stride														
strike	  مانگرتن	دەست لە کارهەڵگرتن	لێدان											
striking														
string	  ڕیزبەند	ملوانکە												
stringency														
strip														
striving														
stroke	  هێرش	دڵ وەستان	مێشک وەستان											
stroll														
structure	  پێکهاته	رۆنان												
struggle	  تێکۆشان	هەوڵدان												
strut														
student	  قوتابی	خوێندکار												
study	  خوێندن	کۆششکردن												
stuff	  ئاخنین	پڕکردن	تێ کردن											
stunt														
stupefaction														
stupor	  بێ هۆش	بێ ئاگا												
stutter	  زمان گرتن	زمان گیران	لاڵی											
style	  رێچکه	شێواز												
suasion														
subculture	  گچکەکەلتوور	ژێرکەلتوور	وردەکەلتوور											
subdivision														
subfigure														
subject	  بکەر	کریار:سەردێڕ	ناونیشان	بابەت										
subjection														
subjugation														
subprogram														
subroutine														
subside	  داتەپین	تەپین	نەوی بوون	نیشتن	دامرکانەوە	نیشتنەوە	مرانەوە	لەکەمیدان						
subsist														
substance	  ماده													
substantiate														
substitute	  لە بڕی دانان	لە جێ دانان	جێگرتنەوە	جێگۆڕکێ	جێگرەوە	بریکار								
substructure														
subtlety														
subtract														
subvert	  ڕووخاندن	سەرنخوون کردن	لە بەین بردنی دەستهەڵات	بنەبڕکردن	لەناوبردن	خەراپکاری								
succeed	  سەرکەوتوو	بەدواداهاتن												
success	  سەرکەوتن	دەرچوون												
succession														
succor														
succour														
suck	  مژین													
suffer	  ئازارکێشان	ئازارچەشتن	کوێرەوەری	خۆڕاگرتن	بەرگەگرتن									
suffice														
suffocate	  خنکاندن													
sugar	  شەکر	قەند												
suggest	  پێشنیارکردن	پێشنیاز	ئاماژە کردن بۆ											
suit	  دادخوازی	گازنده												
sulfide														
sulfur	  گۆگرد													
sulphide														
sulphur	  گۆگرد													
sum	  کۆ	سەرجەم	بڕ											
summer	  هاوین	تاوسان												
summertime														
summit	  لوتکە	دوند	کۆبوونەوە											
summons	  بڕیاری ئامادەبوون له دادگا	بانگێشتنامه												
sumpter														
sumptuousness														
sun	  هەتاو	خۆر	رۆژ											
sundries														
sundry	  هەمەڕەنگ	جۆراوجۆر												
sunlight														
sunshine	  خۆرەتاو													
superior														
superlative	  بەرزترین													
superordinate														
superstar	  ئەستێرەی سینەمایی													
supervisor	  چاودێر													
supplement														
supplier	  دابینکەر	دەستەبەرکەر	پێشکەشکەر											
supply	  سامان	ژیاندن	سەرچاوه											
supplying														
support	  پاڵپشت	پشتیوانی	پشتگری	لایەنگری										
supporter	  پاڵپشتی کەر	پشتیوانی لێ کەر	پشتگیری کەر	لایەنگری کەر										
supposal														
suppose	  پێ وابوون	وادانان	وازانین	واتێگەشتن	گریمان	واپێویست کردن								
supposition														
sureness														
surety	  کەفالەت کردن													
surface	  روو‌‌بەر	سەرڕوو	بان											
surname	  نازناو	شورەت												
surpass	  سەرێتی	لەسەرتربوون	باشتربوون	وەپێشکەوتن										
surprise	  خافڵگیربوون	خافڵگیرکردن	سەرسام بوون	حەپەسان										
surrender	  خۆبەدەستەوەدان	دەست لێ بەردان												
surround	  چواردەوردان													
surroundings														
survive	  بەردەوامی ژیان	ژیانەوە												
suspend	  هەڵوەشاندنەوه بۆ ماوەێک	راگرتن	دەستبەتاڵ کردن											
suspension	  ڕاگرتن	دواخستن												
sustain														
sustenance														
swag														
swage														
swagger														
swallow	  قووتدان	هەڵلوشین	پەڕەسێلکە											
swan														
swap														
swarm														
swash														
swath														
sway	  شەکانەوە	لەرینەوە	جوڵانەوەی هێواش											
swayer														
swear	  سوێند خواردن	جوێن دان	جنێودان											
sweat														
sweep	  سووتک													
sweet	  شیرین	دڵگیر	شیرینی											
sweetener														
sweetening														
sweetness														
swell	  پەنەمان	ماسین	هەڵمسان	ئاوسان	باکردن	بەرزبوونەوە	شەپۆل							
swiftness														
swim	  مەلە	مەلەکردن												
swing														
switch	  کلیل	داری قەمچی	لێدەدات	دادەپڵۆسێت	سویچ									
swop														
swordplay														
syllable	  بڕگەی وشە													
symbol	  هێما	نیشانه	سیمبۆڵ											
symmetricalness														
symmetry	  هاوتایی	سیمێتری												
sympathy	  هاودڵی	هاوسۆزی	دڵسۆزی	بەسۆزی	دلۆڤانی									
symptom	  نیشانەی نەخۆشی													
syndicate	  سیندیکا	کۆمەڵێک رۆژنامه که خاوەنەکەیان یەکێک بێ												
system	  سیستەم													
table	  مێز	تەبڵە	خشتە											
tableware														
taciturnity														
tag	  تیتک	پارچە	پینە	تاگ										
tail	  کلک	خەت												
take	  هێنان	بردن	وەرگرتن	ویستن	خواردن	گرتن								
takeoff														
tale	  چیڕۆک	ئەفسانە	کلک											
talk	  وتووێژ	تاووتوێ	قسەکردن	گفتوگۆ										
talks	  وتووێژ													
tallness														
tally														
tank	  تانک	تەنکی	تانکێڕ											
tap	  بەلوعە													
taproom														
target	  مەبەست	ئامانج	گۆڵ	نیشان										
task	  کار	ئەرک												
taste	  تامکردن	چەشتن												
tattle														
tax	  باج	خاوه	زەکات	(سەرانه)										
taxation														
taxi	  تەکسی	تاکسی												
taxicab														
taxon														
tea	  چا													
teach	  فێرکردن	راهێنان	هەڤۆتن	هوین کردن	هین کردن									
team	  دەستە	تیم	تاقم	شاند	تیپ									
tear	  ئەسرین	فرمێسک												
technique	  تەکنیک													
technologist														
technology	  پیشەزانی	تەکنیکزانی	تەکنۆلۆژیا											
teddy	  وورچی منداڵان													
teem														
teetotum														
tegument														
telecommunicate														
telegram														
telephone	  تەلەفۆن													
tell	  پێ ووتن	ووتن	پێ ڕاگەیاندن											
temper	  حاڵ	نەریت	گێوڵ	خوو										
temperament	  مەجاز	میزاژ	سروشت	مۆڕک										
temperature	  پلەی گەرما													
temple	  لاجانگ	بەشێکی نێوچەوان	پەرستگا											
tempt	  فریودان	تین دان	خولیاندن	گینەڵەدان	هەڵخەڵەتاندن									
tendency	  ئاماڵ	بەرولایی	خواست	مەیل										
tenderness														
tending														
tense	  دەمی فرمان													
tent	  خێمە	چادر	دەوار											
term	  ماوە	مەودا	مۆڵەت	مەرج	واژە	بڕگە								
terminate	  کۆتاییپێهێنان													
termination	  کۆتایی هێنان	تێکشکاندن												
terpsichore														
terrace	  بانجیله	تێراس	هەیوان											
terrible	  سامناک	ناخۆش	بەرباد	زۆر خەراپ	خۆفناک									
territory	  هەرێم	ناوچە												
terror	  ترس	تۆقین	کوشتن و بڕین											
test	  تاقیکردنەوە													
testify	  شایەتی دان													
text	  دەق	تێکست												
textile														
thank	  سپاس کردن	سوپاس کردن	بەچاکەزانین	چاکەلەبەرچاوبوون										
thanks														
thaw														
theater	  شانۆ													
theatre	  شانۆ													
theft	  دزی	دزین												
theme	  خاڵی سەرەکی	تێم	باس	بابەت										
theorise														
theorize														
theory	  بیردۆز													
thespian														
thievery														
thieving														
thin	  تەنک	باریک	ڕوون											
thing	  شت													
things														
think	  بیرکردنەوە	راوێچکە	تیاڕامان	خەیاڵ کردن										
thinking														
thirst	  تینوێتی													
thorax	  سینگ	کەڵەی سینگ	قەفەسەی سینگ											
thought	  بیر	هزر												
thread	  دەزوو	دەزوولە												
threaten	  هەڕەشە کردن	هەڕەشە و گوڕەشە	راخوڕین	گەف کردن	هەڕوگیڤ کردن	هەدیداندن	گەفاندن	ترساندن	چاوسوورکردنەوە					
thrill														
thrive	  گەشەسەندن	پەرەسەندن	گەشەکردن	پێشکەوتن	سەرکەوتن	بەکام گەیشتن	بەئاوات گەیشتن							
throat	  قوڕگ	گەروو												
throb	  دڵ تەپە تەپ کردن	لێدانی دڵ بەخێرایی												
throttle	  خنکاندن	بەدەست خنکاندن												
throw	  هاویشتن	فڕێدان	هەڵدان											
thrum														
thrust	  تێ پەستان	ڕاپۆڕاندن	تێ ئاخنین	پاڵ پێوەنان	فڕێدان	هاویشتن								
thumb	  پەنجەگەورەی دەست													
thump														
tick														
tickle	  ختوکە													
ticktack														
ticktock														
tiddler														
tidings	  هەواڵ	زانیاری												
tidy	  ڕێک و پێک	تەکووز												
tie	  بۆینباخ	بەستنەوە												
tighten														
tightness														
tike														
tilt														
timber	  دارەڕا	راچه	شاتیر											
timberland														
time	  کات													
timekeeper														
timepiece														
tin														
tincture														
tingle														
tink														
tinkle														
tint														
tintinnabulation														
tip														
tire	  ماندووکردن	شەکەت بوون												
tissue	  ئەتەم :شانه	دەسڕ	کلێنس											
title	  ناونیشان	سەردێڕ												
tittle-tattle														
toast	  نانی برژاو	سەمونی برژاو												
toil	  ڕەنجدان	کردوکۆش کردن	چەوسان	زەحمەت کێشان	مەینەتی کێشان	چەرمەسەری	سەختی	مەینەت						
toilet														
toiletries														
toiletry														
token	  ‌نیشانه	هەوه												
tolerate														
toll	  باجی هاتوچۆ													
tomb														
tone	  ئاواز													
tongue	  زمان	ئەندامی مرۆڤە بۆ ئاخاوتن و چەشتن												
tool	  ئامراز	ئامێر	هامراز	ئاڵات	ئەسپاو	کەرەستە	ئاموور							
tooshie														
toot														
tooth	  ددان													
top	  لووتکە	پۆپە	سەرتۆپ	باشترین	بەرزترین	سەرەوە	ژوور							
topic	  بابەت													
torment	  ئەشکەنجەدان	ئازاردان	ئەشکەنجە	ئازار	جەزرەبە									
torso														
torture	  ئەشکەنجە													
toss														
total	  هەموو	سەرجەم	کۆئەنجام											
totality														
touch	  ساوان	دەست لێدان	دەست ساوین	دەست پێداهێنان	دەست ڕێخستن	تلانن	لێک کەوتن	لێک سوون	بەرکەوتن					
touching														
tour														
tournament														
tourney														
tower	  قوله													
town	  شارۆچکە	شار	باژێڕ											
townsfolk														
township														
townspeople														
toy	  یاری	گەمە												
toying														
trace	  شوێن هەڵگرتن	پەی	نیشانە	شوێن دەکەوێت	وێنە دەکێشێت	سۆراخ								
tracheophyte														
track	  شوێن پێ هەڵگرتن													
tract	  دەزگا													
tractor														
trade	  بازرگانی	دان و ستان	ئاڵووێر	سەودا	مامڵە	پیشە								
traffic	  هاتووچوو													
trail														
train	  فێرکردن	راهێنان	هەڤۆتن	هوین کردن	هین کردن	ریز	زنجیر	زنجیرە	شەمەندەفەر	قەتار				
training														
trait														
trajectory														
tram														
tramcar														
trammel														
tramp														
transact														
transaction														
transfer	  ناردن	ڕوانە کردن	گواستنەوە											
transferral														
transform														
transformation														
transgression														
transition	  گواستنەوە	کاتی												
translate	  وەرگێڕان													
transmission	  ناردن													
transmit	  گواستنەوە	ڕاگوێزکردن	پەڕاندنەوە	ناردن										
transmutation														
transmute														
transport	  گواستنەوە	ڤەگۆهاستن												
transportation	  گواستنەوە	ڤەگۆهاستن	راگوێزان											
transubstantiate														
trauma	  راتەکانی دەروونی	کۆستی دەروونی	زامی رۆح											
travail														
travel	  رێ بڕین	رۆیشتن	سەفەر	بزووتن	پێوان									
traveler														
traveling														
traveller														
travelling														
traverse														
treachery														
tread														
treason	  خیانەت	غەیانی	خیانەت بە وڵات	پەیمان شکێنی	غەدداری	کامباخی	پیلان							
treasure	  جەزنەدار	گەنج	گەنجینە	سامانی زۆر	هێژا	خۆشەویست	رێزگرتن							
treat	  هەڵسوکەوت کردن دەگەڵ	پشکنین	هێنانە بەرباس	چارەسەرکردن	دەرمان									
treater														
treatment	  چارەسەر	هاوڵ	تیمار	دەرمان	سەوا									
tree	  دار	درەخت												
tremble	  لەرزە	لەرزین												
trend														
trial	  دادگایی	تاقی کردنەوە												
tribe	  تیرە	بەرەباب	قەبیلە	هۆز	خێڵ									
tribunal	  دادگای تایبەت	تریبوناڵ												
trick	  فێڵ	تەڵە												
trickle	  دڵۆپەکردن	چۆڕەکردن												
trill														
trim														
trip	  سەفەر	گەڕان	گلان	سەرسم دان	سەرسم	تەسە	رەت	تەڕپل						
triumph														
trolley														
troop														
trouble	  ئازاردان	تووش کردن	شیواندن	رەنج	زەحمەت	شڵەژان								
troupe														
truck														
trunk	  قەدی گیا	کۆتەره	نیوجەستە	جانتا	سندۆق									
truss	  داربەست													
trust	  متمانە پێبوون	باوەڕپێبوون												
try	  هەوڵ	تاقی کردنەوە	دادگایی کردن											
tub														
tube	  بۆڕی	تیۆب	چووپ											
tubing														
tumble														
tumefy														
tumesce														
tumor														
tumour														
tumult														
turn	  سووڕانەوە	بادانەوە	گۆڕین	سووڕ	نۆرە	خولخولە								
turnabout														
turnaround														
turning														
tush														
tutelage														
twaddle														
tweet	  جریواندن													
twelvemonth														
twinge														
twist														
twitch	  مووچرکە	موچووڕک												
tyke														
type	  جۆر	چەشن												
ugliness														
ultimate	  کۆتایی	بنچینەیی	گەورەترین	مەزنترین										
umbilicus														
unbend														
unbrace														
unbutton														
uncertainty	  گومان	ڕاڕا												
uncle	  مام	خاڵ												
unclutter														
uncommunicativeness														
unconcern														
unconnectedness														
unconsciousness	  بێ ئاگایی	نا وشیاری	بێ هۆشی											
unconventional														
uncover	  دەرخستن	ئاشکراکردن												
uncovering														
underclothes	  جلوبەرگی ژێرەوە													
underclothing														
undergo	  تاڵی دەچێژێ	ناخۆشی دەچێژێ												
underlie														
underside														
understand	  تێگەیشتن	تێگەیین	حاڵیبوون	فامین	سەرلێدەرکردن									
understanding														
understructure														
undersurface														
undertaking	  تەندەر	پڕۆژە												
underwear	  بەرگی ژێرەوە	ژێرپۆش												
undulate	  لێواری شەپۆلدار	شەپۆل شەپۆلی												
undulation														
unemotionality														
unfold														
unfortunate	  بەداخە بۆی	بێزارە بۆی												
unfreeze														
ungulate														
unhappiness														
unhealthiness														
unhitch														
unhorse														
unification	  یەککردن	یەکتاپەرستی												
uniform	  هاوچەشن	یەک نەوا												
unify	  یەکخستن	کردنەیەک	یەک پێگرتن											
