نەقیزە	spur																			
نەقیزەدان	poke																			
نەگۆڕ	constant	immovable	pertain																	
نەگۆڕان	abide	constancy																		
نەلوان	impossibility																			
نەنگی																				
نەهاندن	estimate																			
نەهێشتن	bar	forbid	interdiction	prevent	prohibit	refrain														
نەویستراو	objectionable	refuse																		
نەویستن	refuse																			
نەیار	antagonist	enemy																		
نەیارێتی																				
نەینۆک																				
هاتنەپێش	happen																			
هاتنەخوار																				
هاتنەکایەوە	burst																			
هاتنەناوەوە	enter																			
هاتنەوەبیر																				
هاتنەوەیەک																				
هاتوو	arrival	arrivals	comer	incident	received															
هاتە	luck																			
هارمۆنی																				
هاریکار	assistant																			
هارەڕ	grinder																			
هاڕین																				
هاژۆتن	drive																			
هاسانی	ease																			
هامراز	tool																			
هاندان	cheer	elevate	encourage	excites	motivate	promote	prompt	stimulate	urge											
هاندەر	abettor	cheering	impetus	impulse	inductor	motivation														
هاوار	blatant	call	cry	roar	scream	shout	shriek													
هاوبەش	common	communal	joint																	
هاوبەشگە	company																			
هاوپۆلەکان	categories	category																		
هاوپەلکردن	range																			
هاوپەیڤین	chat	interview																		
هاوپەیمانی	accord	alliance	coalition	federation																
هاوپەیوەند	associate																			
هاوتا	counterpart	equalize																		
هاودەنگی	consonance	harmony																		
هاوردن	bring	import																		
هاوردە																				
هاوڕایی	approval																			
هاوڕکی	competition																			
هاوڕێ	buddy	feller	fellow	mate	pal	yokefellow														
هاوڕێژە	proportion																			
هاوڕێیه‌تی	familiarity	fellowship																		
هاوڕێیەتی																				
هاوسۆزی	empathy	sympathy																		
هاوسەر	spouse	wife																		
هاوسەرگرتن	marry																			
هاوسەرگیری	matrimony																			
هاوسەنگ	balance	balanced																		
هاوکار	assistant	associate	colleague	partner																
هاوڵ	treatment																			
هاوێنه																				
هاویشتن	throw																			
هاوینەهەوار	country																			
هزر	idea	mind																		
هشتە	inheritance																			
هه‌رزه‌کار																				
هه‌ڵبه‌زین																				
هه‌ڵبه‌ستن	fabricate																			
هه‌وه‌س	fancy																			
هوڕا																				
هونراوه	poem																			
هونەر	art																			
هوورا																				
هۆ																				
هۆتاڤ	cheer																			
هۆتێل	accomodation																			
هۆخ	quota																			
هۆز	caste	tribe																		
هۆزان	poem																			
هۆش	intellect	mind	sense	whoa	wit															
هۆشبەر	narcotic																			
هۆشمەندی	sane																			
هۆڤ	brutal	brute																		
هۆکار	factor	mean	motive	rationale	reason															
هێدی	calm	croon																		
هێرش	attack	campaign	offensive	raid	rush	stroke														
هێرشبەرانە	offensive																			
هێز	accent	effect	force	gravitations	might	power	strength	vigor	vigour											
هێژا	dear	treasure	worthy																	
هێژایی	respect																			
هێشتن	allow	grant	let	permit																
هێشتنەوە	keep	maintain	preserve	retain																
هێلک																				
هێلکاری	graph	plan																		
هێڵان	let	permit																		
هێما	allusion	code	crossword	emblem	sign	signs	symbol													
هێمان	invoice	material																		
هێمنی	calmness	peace	safety																	
هێنان	bring	browse	import	take																
هێنانەبەرچاو	figure	imagine	visualisation	visualization	visualizing															
هێورکردنەوە	conciliating	cool	defuse	kill	pacify	relieve														
هیتەر																				
هین	science																			
هەبوون	be	enjoy	exist	existence	owe	own	possess													
هەتەر	vision																			
هەدار	calm																			
هەدیداندن	threaten																			
هەراس																				
هەراوکردن	explain	stretch																		
هەرد																				
هەرزانی	sale																			
هەرزەکار	adolescent	juvenile	teenager	young	youngster															
هەرژاندن	squander																			
هەرماو																				
هەرێم	district	region	zone																	
هەرەوەزی	collective	communal	cooperate																	
هەڕاجی																				
هەڕش	squander																			
هەڕگ	clay	mud																		
هەڕەشە	menace	threat																		
هەزیرکردن	estimate																			
هەژاندن	incite	shake																		
هەست	emotion	sensation	sense																	
هەستپێکردن																				
هەستکردن	sensing																			
هەسیان	sense																			
هەشیناتی																				
هەڤۆتن	teach	train																		
هەلاجان	shake																			
هەلک	ridicule																			
هەلهەلە	cheer																			
هەلومەرج	circumstance																			
هەڵاتن	desert	escape	flee																	
هەڵامسان	inflate																			
هەڵاوارن	discrimination																			
هەڵبژاردن	choose	elect	electing	elections	go for	nominate	opt	pick	selection											
هەڵبژراردن																				
هەڵبوون	run																			
هەڵبەست	poem	verse																		
هەڵبەستن	invent																			
هەڵبەستوان																				
هەڵپشاوتن	crush																			
هەڵپێچان	bind																			
هەڵپە	hurry																			
هەڵچوون	fizz	outbreak	rage	sublimation																
هەڵخلیسکان	slide																			
هەڵخەڵەتاندن	deceive	defraud	inviegle	mislead																
هەڵدان	eject	guess	pump	throw																
هەڵدانەوە	commend	praise																		
هەڵسان	arise																			
هەڵسەنگاندن	appraise	assessment	critique	evaluate	rating	verify														
هەڵفریواندن	deceive	mislead																		
هەڵقرچان	shrink																			
هەڵقۆستنەوە	catch																			
هەڵقەتڕان																				
هەڵکشان	climb																			
هەڵکەندن	dig																			
هەڵکەوتن	happen																			
هەڵگر	bearer	braces	holder	picker	porter	savings	sling	stand	vector											
هەڵگرتن	abduct	bear	carry	pick	protect	save	saving	storage	undertake											
هەڵگرتنەوە	adopt	pick																		
هەڵگری	contain																			
هەڵگڵۆفین	crush																			
هەڵگۆست																				
هەڵلوشین	devour	swallow																		
هەڵلەرزین																				
هەڵماڵیاو																				
هەڵمژان	absorb																			
هەڵمژین	absorb	inhale																		
هەڵمسان	swell																			
هەڵنووساندن																				
هەڵهاتن	run																			
هەڵهێنان	lift	raise																		
هەڵوەدایی	roam																			
هەڵە	bug	FALSE	fault	mistake	problem															
هەڵەخەرجی	squander																			
هەڵەنەکردن	miss																			
هەمبازی	pride																			
هەموارکردن	moderate	reconsider																		
هەموو	complete	every	everyone	thorough	total															
هەمووی																				
هەمیشەیی	immortal	permanent																		
هەناسەبڕاو																				
هەندەڤ																				
هەنگڵ	handle																			
هەنگۆڵ																				
هەنووکە	present																			
هەنووکەیی	current																			
هەواتێکردن	inflate	pump																		
هەوادار	fan																			
هەواڵداری	intelligence																			
هەوڵ	measure	try																		
هەوڵدان	attempt	strive																		
هەوه																				
هەوێن																				
هەیبەت																				
هەیتەهەیت	rave																			
هەیڤ	crescent																			
هەیوان	balcony																			
هەیەتی	has	have																		
وابەتەمابوون	purpose																			
واتا	meaning	namely																		
واتابەخشین	signify																			
واتێگەشتن	suppose																			
وادارکردن	compel	enforce																		
وادانان	assume	consideration	hypothesis	imagine	suppose															
وادە	duration																			
وادەرکەوتن	look	pretend	seem																	
واردە	food																			
وازانین	deem	suppose	take up																	
وازلێهێنان	abandoning	desert	dismissing																	
وازهێنان	abandonment	cancel	cease	condescension	resign	resignation	withdraw	yield												
وازی																				
واژە	term																			
واش	quota																			
واقوڕمان																				
والێکردن	bring	prompt																		
وام	loan																			
وامداربوون	owe																			
واوێچوون																				
وتاردان	lecture																			
وتن	declare	pronounce	quote	relate	say	state	statement	utter												
وتنەوە	repeat																			
وته	phrase																			
وتووێژ	argument	communicate	dialogue	discuss	talk															
وتە	statement																			
ودم	honor	pride																		
وردوخاشکردن	crush																			
وردە	piece																			
وردەکاری	adjustment	detail																		
وردەکارییەکان	detail																			
وردەکەلتوور																				
ورگ	belly	tripe																		
ورودوخاشبوون	disintegrate																			
ورووژان	alter	excitation																		
ورووژاندن	alter	incite	provocation																	
وریای	consciousness																			
ورە	courage	venture	vigor																	
وڕپڕای																				
وڕی	daze																			
وشکانی																				
وشیاری	awareness	sagacity																		
وڵات	country	state																		
ووتن	tell																			
ووتووێژ	negotiation																			
ووتوێژکردن																				
وورد	minute	precise																		
ووردەڵە																				
ووردەئیش																				
ووروژاندن																				
ووریابە	lookout																			
ووزەپێدان																				
وونبوو																				
وێران	daring	ruined	venture																	
وێستگە	station	stop	terminal																	
وێکچواندن																				
وێکچوواندن																				
وێکچوون	like																			
وێکەوتن	cross																			
وێڵبوون																				
وێناکردن	conceptualize	figure	imagine	visualisation	visualization															
وێنە	figure	image	picture	sample	shape															
وێنەکێشان	paint	painting																		
وێنەکێشانەوە	depict	picture																		
ویزە	zip																			
ویست	choice	claim	volition	will	willpower															
ویستن	choose	hunger	intend	need	require	take	want	wish												
ویڵ																				
وینایی	vision																			
وەبیرمان																				
وەبیرهێنانەوە	commemorate	prompt	remember																	
وەبەرهێنان	make																			
وەپێشکەوتن																				
وەدواخستن	adjourn	hinder	postpone	postponement																
وەدووکەوتن	chase	follow	pursue																	
وەدوونان	pursue																			
وەدەرنان	deportation	eliminate	fire	oust	out															
وەردەگرێت	accept																			
وەرگرتن	acceptance	admissions	admittance	embrace	receive	receiving	take													
وەرگرتنەوە	regain																			
وەرگرنامە	receipt																			
وەرگەڕاندن	upset																			
وەرین	fall																			
وەستان	cease	freeze	pause	stand	stay	stop														
وەستاندن	aborting	ban	cease	freeze	sabotaging	stop														
وەستاندەن	restrain																			
وەسف	description																			
وەسفکردن	describe																			
وەسڵ	receipt																			
وەسیەت																				
وەسەرکەوتن	climb	mount																		
وەشارتن	funeral																			
وەشاندن	inject	release																		
وەکوو	like																			
وەگەڕخستن	circulate																			
وەڵام	answer	reply	respond																	
وەڵامدانەوە	answer	respond																		
وەێریەتی	ownership																			
ێڕەو	route																			
یادگاری	memorial																			
یارمەتی	ally	grant	help	subsidy																
یاری	match	play	sport	toy																
یاریدەدەر	assistant	auxiliary	deputy	yeoman																
یاسا	convention	law	principle	regulation	rule	statue														
یاسایی	legal	official	valid																	
یەخسیر	captive																			
یەدەگ	extra	precaution	reserve																	
یەزدان	creator																			
یەکبوون																				
یەکتاپەرستی																				
یەکتربینین	meet																			
یەکخستن	integration	merge	unify																	
یەکسانبوون	draw	equalize																		
یەکسەر	instant																			
یەکگرتن	amalgamations	cohesion	conjoin	federation	fusion	join	union	unite												
یەکلاکەرەوه	resolution																			
یەکلاییکردن																				
یەکێتی	combination	confederation	federation	union																
یەکەوجار	instant																			
یەهودی																				
ئابڕوو	honor	reputation																		
ئابوونه																				
ئاپوره	aggregate																			
ئاپورە	population																			
ئاپۆرا	horde	throng																		
ئاپۆڕە	mob																			
ئاخر	finish																			
ئاخنین	filling	stuff	wad																	
ئادار																				
ئاراستە	course																			
ئاراستەکردن																				
ئارام	calm	comforter	patient	peaceful	quiet	relaxed	retiring	still												
ئارامگرتن	endure																			
ئارامی	peace																			
ئارزەن																				
ئارەزوو	appetite	hobby	whim	yearning																
ئاڕاستە	route																			
ئاڕاستەکەر	objective																			
ئازادکردن	exoneration	redeem	release	relieve	rescue															
ئازار	ache	inconvenience	malady	torment																
ئازارچەشتن	suffer																			
ئازاردان	annoy	grieve	injure	kill	molest	offend	torment	trouble												
ئازارشکێن																				
ئازارکوژ																				
ئاژار	crops	income																		
ئاژاوە	commotion	disturbance	outbreak	unrest																
ئاژۆتن	drive																			
ئاژۆک	drive																			
ئاژەڵ	animal	brute																		
ئاسانسۆڕ																				
ئاسایش	security	welfare																		
ئاسایی	accustomed	cordial	customary	everyday	habitual	household	mediocre	normal	normally	ordinary	regular	routine	standard	usual						
ئاست	course	level																		
ئاستەنگ	blockage	hindrance																		
ئاسمان	atmosphere	heaven	sky	welkin																
ئاسەوار	aftermath	heritage																		
ئاشپەز																				
ئاشکرا	distinct	gross	obvious	out	patent	plain	sensible													
ئاشکراکردن	betray	decryption	develope	disclose	disclosure	expose	finding	reveal	revelation	uncover	unmask	utter								
ئافران	creation																			
ئافراندن	create	creation	establish	invent																
ئافراندنیەتی																				
ئافرێنراو	creature																			
ئافرەت																				
ئاکار	ethic	moral	morale																	
ئاکام	aftermath	consequence	consequent	denouement	outcome	result														
ئاگادار	evidence	knowing	observant	wary																
ئاگاداری	attn	notice	statement	warning																
ئاگاکردن	sense																			
ئاگالێبوون	control	protect																		
ئاگایی	consciousness																			
ئاگرتێبەردان	ignite																			
ئاگردان	grate																			
ئاگرگرتن																				
ئال	side																			
ئالێگۆری	allegory																			
ئاڵات	tool																			
ئاڵووێر	trade																			
ئاڵوویر	deal																			
ئاڵۆزاندن	excite																			
ئاڵۆزباڵۆز	disarray																			
ئاڵۆزبوون																				
ئاڵۆزترکردن																				
ئاڵەت																				
ئامادە	accessible	apt	prepared	present	ready	willing														
ئامادەبووان	audience																			
ئامادەبوون	prepare																			
ئامادەکاری	preparation	provision																		
ئامادەکردن	loading	make	prepare	preparing																
ئاماژەپێدان	signify																			
ئاماژەکردن	beckon	notation	point																	
ئاماژەکەر																				
ئاماڵ	quota	tendency																		
ئامانج	goal	objective	target																	
ئامراز	device	facility	instrument	tool	utensil															
ئاموور																				
ئامۆزا	cousin																			
ئامێر	apparatus	device	instrument	machine	tool	utensil														
ئاهەنگ	ceremony	festival	festivity	party																
ئاوارتە	exception	special																		
ئاواکردنەوە	develop																			
ئاوباره	vault																			
ئاوتۆفریا																				
ئاودەستخانه	bathroom																			
ئاوڕ	attention	heed																		
ئاوڕابوون																				
ئاوڕلێدانەوە	favor	regard																		
ئاوڕلێنەدانەوە	disregard																			
ئاوڕێیی																				
ئاوزان	effect	power																		
ئاوسان	swell																			
ئاوسی	pregnancy																			
ئاوه‌ڵ	feller																			
ئاوێته	compound																			
ئاوەڕۆ	channel	drain	gutter																	
ئاوەز	sense																			
ئاوەڵەکردن																				
ئایدیاڵ																				
ئسپرینگ																				
ئه‌رباب																				
ئه‌ندازه‌																				
ئوستوورە																				
ئوستوورەناسی	mythology																			
ئۆپوزسیۆن	opposition																			
ئۆدا																				
ئۆدەگری	security																			
ئۆرگان	authority																			
ئۆرگانیزم	organism																			
ئۆفیس	office																			
ئۆقرەگرتن																				
ئێرەیی																				
ئێزینگ																				
ئێستا	now	present																		
ئێسقان	bone																			
ئێش	ache	pain																		
ئیدارە	administration																			
ئیراده																				
ئیش	business	employment	job	labor	occupation	vocation	work													
ئیشکەر																				
ئیلهام	revelation	vision																		
ئیمان	faith																			
ئیمپاتی	empathy																			
ئیندۆنێیسیا																				
ئینستیتۆ																				
ئەبستراکت	abstract																			
ئەتک	dishonor																			
ئەتەقێتەوە																				
ئەرک	assignment	duty	ergonomics	function	mission	task														
ئەرکناسی	loyalty																			
ئەرۆما																				
ئەرێنا	arena																			
ئەژنوو	knee																			
ئەسپاو	tool																			
ئەستۆ	neck																			
ئەستۆگری	security																			
ئەستەم	difficult	severe																		
ئەسیر	captive																			
ئەسیرکردن																				
ئەشکەنجە	torment																			
ئەفسانه	fable	myth																		
ئەفسانە	fiction	legend	saga	tale																
ئەفسانەناسی	mythology																			
ئەگەر	if	likelihood	possibility	provided	whether															
ئەلکهول																				
ئەڵقە	link	ring																		
ئەمەگداری																				
ئەنجام	aftermath	consequence	denouement	result																
ئەنجامدان	perform																			
ئەنجومەن	board	congress	council																	
ئەندازه																				
ئەندازە	measurement	size																		
ئەنگوستیلە																				
ئەهێو																				
ئەوین																				
